Index,Data.available.as.of.24.May.2017,Data.Downloaded,CatalogID,LocID,iso.code,CountryName.UN,CountryName.MICS,StartYear,EndYear,Type,Phase,Recode,SurveyName,ShortName,Survey.code,Name.for.labels,StartDate,EndDate,RefDate,ImplementingOrg,OfficialName,Births.Recode,Births.Raw,Couples.Recode,HH.Recode,HH.Raw,Height.WeightScores,Individual.Recode,Individual.Raw,Childrens.Recode,Childrens.Raw,Male.Recode,Male.Raw,HHMember.Recode,HHMember.Raw,Verbal.Autopsy,HIVTestData,Other.Biomarkers,Wealth.Index,Service.Availability,Other,Download.notes,Sample.Type.Female.x,Sample.Type.Male,Sample.Size.HH,Sample.Size.Female,Sample.Size.Male,Sample.Age.Female,Sample.Age.Male,Deaths.HH,Deaths.Causes,Verbal.Autopsy.1,Sibling.Female,Sibling.Male,Orphanhood.Female,Orphanhood.Male,Pregnancy.History,Health.Expenditures,Maternal.Mortality,Genital.Mutilation,Abortion,Micronutrients,Migration,AIDS.Test,Geography,Availability,Child.mort.processed,Child.mort.indirect.only,Siblings.processed,PregRelCode,PregRelCode.notes,MosquitoNets,Functioning.Disability.Children.5.17,Global.Adults.Tobacco,Status,Reports,Updated.by,Updated.on,Notes,Sample.Type.Female,FieldWorkStart,FieldWorkEnd,FieldWorkMiddle
1260,Y,Y,NA,NA,N/A,N/A,Kosovo under UNSC res. 1244,2013,2014,NA,MICS5,MICS,Kosovo under UNSC res. 1244 2013-2014 Multiple Indicator Cluster Survey,,ko5,Kosovo under UNSC res. 1244 2013-2014 MICS,2013,2014,2014,NA,NA,kobh5,NA,NA,kohh5,NA,,kowm5,NA,koch5,NA,komn5,NA,kohl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,SK,7/25/2016,,All Women,,,
1290,Y,Y,652,417,KGZ,Kyrgyzstan,Kyrgyzstan,2005,2006,NA,MICS3,MICS,Kyrgyzstan 2005-2006 Multiple Indicator Cluster Survey,2005-2006 MICS,ky3,Kyrgyzstan 2005-2006 MICS,2005,2006,2006,NA,NA,,NA,NA,kyhh3,NA,,kywm3,NA,kych3,NA,,NA,kyhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-12-18,2006-02-03,2006.026978
1300,Y,Y,5577,417,KGZ,Kyrgyzstan,Kyrgyzstan,2014,2014,NA,MICS5,MICS,Kyrgyzstan 2014 Multiple Indicator Cluster Survey,2014 MICS,ky5,Kyrgyzstan 2014 MICS,2014,2014,2014.5,NA,NA,kybh5,NA,NA,kyhh5,NA,,kywm5,NA,kych5,NA,,NA,kyhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,17-Aug-16,,All Women,2014-04-24,2014-06-30,2014.400024
1320,Y,Y,4440,418,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,2000,2000,NA,MICS2,MICS,Lao People's Democratic Republic 2000 Multiple Indicator Cluster Survey,2000 MICS,la2,Lao People's Democratic Republic 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,lahh2,NA,,lawm2,NA,lach2,NA,,NA,lahl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-03-01,2000-04-30,2000.25
1330,Y,Y,2415,418,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,2006,2006,NA,MICS3,MICS,Lao People's Democratic Republic 2006 Multiple Indicator Cluster Survey,2006 MICS,la3,Lao People's Democratic Republic 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,lahh3,NA,,lawm3,NA,lach3,NA,,NA,lahl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,Missing Marital Status,2006-03-01,2006-06-30,2006.328979
1340,Y,Y,5062,418,LAO,Lao People's Democratic Republic,Lao People's Democratic Republic,2011,2012,NA,MICS4,MICS,Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS),2011-2012 DHS-MICS Special,la4,Lao People's Democratic Republic 2011-2012 Social Indicator Survey (MICS/DHS),2011,2012,2012,NA,NA,,NA,NA,lahh4,NA,labh4,lawm4,NA,lach4,NA,lamn4,NA,lahl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2011-09-01,2012-02-29,2011.910034
1400,Y,Y,1920,426,LSO,Lesotho,Lesotho,2000,2000,NA,MICS2,MICS,Lesotho 2000 Multiple Indicator Cluster Survey,2000 MICS,ls2,Lesotho 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,lshh2,NA,,lswm2,NA,lsch2,NA,,NA,lshl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-03-01,2000-05-31,2000.290039
1630,Y,Y,2900,498,MDA,Republic of Moldova,"Moldova, Republic of",2000,2000,NA,MICS2,MICS,Moldova 2000 Multiple Indicator Cluster Survey,2000 MICS,mb2,Moldova 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,mbhh2,NA,,mbwm2,NA,mbch2,NA,,NA,mbhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-07-10,2000-09-05,2000.603027
1640,Y,Y,5013,498,MDA,Republic of Moldova,"Moldova, Republic of",2012,2012,NA,MICS4,MICS,Moldova 2012 Multiple Indicator Cluster Survey,2012 MICS,mb4,Moldova 2012 MICS,2012,2012,2012.5,NA,NA,,NA,NA,mbhh4,NA,mbbh4,mbwm4,NA,mbch4,NA,mbmn4,NA,mbhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2012-04-17,2012-06-30,2012.400024
1440,Y,Y,1902,807,MKD,TFYR Macedonia,"Macedonia, The Former Yugoslav Republic of",2005,2006,NA,MICS3,MICS,The former Yugoslav Republic of Macedonia 2005 Multiple Indicator Cluster Survey,2005 MICS,mc3,The former Yugoslav Republic of Macedonia 2005 MICS,2005,2006,2005.5,NA,NA,,NA,NA,mchh3,NA,,mcwm3,NA,mcch3,NA,,NA,mchl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-11-04,2005-11-30,2005.879028
1450,Y,Y,5035,807,MKD,TFYR Macedonia,"Macedonia, The Former Yugoslav Republic of",2011,2011,NA,MICS4,MICS,The former Yugoslav Republic of Macedonia 2011 Multiple Indicator Cluster Survey,2011 MICS,mc4,The former Yugoslav Republic of Macedonia 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,mchh4,NA,,mcwm4,NA,mcch4,NA,,NA,mchl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2011-04-01,2011-01-31,2011.170044
1480,Y,Y,1891,450,MDG,Madagascar,Madagascar,2000,2000,NA,MICS2,MICS,Madagascar 2000 Multiple Indicator Cluster Survey,2000 MICS,md2,Madagascar 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,mdhh2,NA,,mdwm2,NA,mdch2,NA,,NA,mdhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-08-04,2000-10-11,2000.687988
1660,Y,Y,1916,496,MNG,Mongolia,Mongolia,2000,2000,NA,MICS2,MICS,Mongolia 2000 Multiple Indicator Cluster Survey,2000 MICS,mo2,Mongolia 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,mohh2,NA,,mowm2,NA,moch2,NA,,NA,mohl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-05-20,2000-08-12,2000.5
1670,Y,Y,832,496,MNG,Mongolia,Mongolia,2005,2005,NA,MICS3,MICS,Mongolia 2005 Multiple Indicator Cluster Survey,2005 MICS,mo3,Mongolia 2005 MICS,2005,2005,2005.5,NA,NA,,NA,NA,mohh3,NA,,mowm3,NA,moch3,NA,,NA,mohl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-11-01,2005-12-31,2005.917969
1680,Y,Y,5014,496,MNG,Mongolia,Mongolia,2010,2010,NA,MICS4,MICS,Mongolia 2010 Multiple Indicator Cluster Survey,2010 MICS,mo4,Mongolia 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,mohh4,NA,,mowm4,NA,moch4,NA,momn4,NA,mohl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-08-04,2010-08-18,2010.609985
1690,Y,Y,5579,496,MNG,Mongolia,Mongolia,2013,2014,NA,MICS5,MICS,Mongolia 2013 Multiple Indicator Cluster Survey,2013 MICS,mo5,Mongolia 2013 MICS,2013,2014,2013.5,NA,NA,mobh5,NA,NA,mohh5,NA,,mowm5,NA,moch5,NA,momn5,NA,mohl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,moab5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",SK,7/25/2016,,All Women,2013-09-30,2013-12-28,2013.869995
1590,Y,Y,2443,478,MRT,Mauritania,Mauritania,2007,2007,NA,MICS3,MICS,Mauritania 2007 Multiple Indicator Cluster Survey,2007 MICS,mr3,Mauritania 2007 MICS,2007,2007,2007.5,NA,NA,,NA,NA,mrhh3,NA,,mrwm3,NA,mrch3,NA,mrmn3,NA,mrhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2007-05-01,2007-09-30,2007.540039
1600,Y,Y,5012,478,MRT,Mauritania,Mauritania,2011,2011,NA,MICS4,MICS,Mauritania 2011 Multiple Indicator Cluster Survey,2011 MICS,mr4,Mauritania 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,mrhh4,NA,mrbh4,mrwm4,NA,mrch4,NA,,NA,mrhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mrmm4,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2011-06-21,2011-10-09,2011.619995
1720,Y,Y,2456,499,MNE,Montenegro,Montenegro,2005,2006,NA,MICS3,MICS,Montenegro 2005-2006 Multiple Indicator Cluster Survey,2005-2006 MICS,mt3,Montenegro 2005-2006 MICS,2005,2006,2006,NA,NA,,NA,NA,mthh3,NA,,mtwm3,NA,mtch3,NA,,NA,mthl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-10-01,2006-01-31,2005.917969
1730,Y,Y,5015,499,MNE,Montenegro,Montenegro,2013,2013,NA,MICS5,MICS,Montenegro 2013 Multiple Indicator Cluster Survey,2013 MICS,mt5,Montenegro 2013 MICS,2013,2013,2013.5,NA,NA,,NA,NA,mthh5,NA,,mtwm5,NA,mtch5,NA,mtmn5,NA,mthl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",,,,All Women,2013-03-01,2013-05-31,2013.290039
1510,Y,Y,1845,454,MWI,Malawi,Malawi,2006,2006,NA,MICS3,MICS,Malawi 2006 Multiple Indicator Cluster Survey,2006 MICS,mw3,Malawi 2006 MICS,2006,2006,2006.5,NA,NA,,NA,NA,mwhh3,NA,mwbh3,mwwm3,NA,mwch3,NA,,NA,mwhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mwmm3,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2006-07-15,2006-11-15,2006.703979
1520,Y,Y,5582,454,MWI,Malawi,Malawi,2013,2014,NA,MICS5,MICS,Malawi 2013-2014 Multiple Indicator Cluster Survey,2013-2014 MICS,mw5,Malawi 2013-2014 MICS,2013,2014,2014,NA,NA,,NA,NA,mwhh5,NA,mwbh5,mwwm5,NA,mwch5,NA,mwmn5,NA,mwhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mwmm5,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",,,,All Women,2013-11-01,2014-04-28,2014.079956
1620,Y,Y,7339,484,MEX,Mexico,Mexico,2015,2015,NA,MICS5,MICS,Mexico 2015 Multiple Indicator Cluster Survey,,mx5,Mexico 2015 MICS,2015,2015,NA,NA,NA,,NA,NA,mxhh5,NA,,mxwm5,NA,mxch5,NA,,NA,mxhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,mxcd5,,Completed,"Final,Key findings",AD,17-Feb-16,,All Women,2015-09-15,2015-12-15,2015.829956
1780,Y,Y,4442,104,MMR,Myanmar,"Myanmar, Republic of the Union of",2000,2000,NA,MICS2,MICS,Myanmar 2000 Multiple Indicator Cluster Survey,2000 MICS,my2,Myanmar 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,myhh2,NA,,mywm2,NA,mych2,NA,,NA,myhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2000.5
1760,Y,Y,4871,508,MOZ,Mozambique,Mozambique,2008,2008,NA,MICS3,MICS,Mozambique 2008 Multiple Indicator Cluster Survey,2008 MICS,mz3,Mozambique 2008 MICS,2008,2008,2008.5,NA,NA,,NA,NA,mzhh3,NA,mzbh3,mzwm3,NA,mzch3,NA,,NA,mzhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2008-08-01,2008-11-30,2008.750977
1870,Y,Y,2478,566,NGA,Nigeria,Nigeria,2007,2007,NA,MICS3,MICS,Nigeria 2007 Multiple Indicator Cluster Survey,2007 MICS,ng3,Nigeria 2007 MICS,2007,2007,2007.5,NA,NA,,NA,NA,nghh3,NA,,ngwm3,NA,ngch3,NA,,NA,nghl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2007-03-01,2007-04-15,2007.224976
1880,Y,Y,5018,566,NGA,Nigeria,Nigeria,2011,2011,NA,MICS4,MICS,Nigeria 2011 Multiple Indicator Cluster Survey,2011 MICS,ng4,Nigeria 2011 MICS,2011,2011,2011.5,NA,NA,,NA,NA,nghh4,NA,,ngwm4,NA,ngch4,NA,,NA,nghl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2011-02-01,2011-03-31,2011.170044
1840,Y,Y,1923,562,NER,Niger,Niger,2000,2000,NA,MICS2,MICS,Niger 2000 Multiple Indicator Cluster Survey,2000 MICS,ni2,Niger 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,nihh2,NA,,niwm2,NA,nich2,NA,,NA,nihl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-04-16,2000-08-07,2000.447021
1800,Y,Y,5672,524,NPL,Nepal,Nepal,2014,2014,NA,MICS5,MICS,Nepal 2014 Multiple Indicator Cluster Survey,2014 MICS,np5,Nepal 2014 MICS,2014,2014,2014.5,NA,NA,,NA,NA,nphh5,NA,npbh5,npwm5,NA,npch5,NA,,NA,nphl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",AD,17-Aug-16,,All Women,2014-02-01,2014-06-30,2014.290039
2020,Y,Y,4443,608,PHL,Philippines,Philippines,1999,1999,NA,MICS2,MICS,Philippines 1999 Multiple Indicator Cluster Survey,1999 MICS,ph2,Philippines 1999 MICS,1999,1999,1999.5,NA,NA,,NA,NA,phhh2,NA,,phwm2,NA,phch2,NA,,NA,phhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,#N/A,#N/A,#N/A
1990,Y,Y,5023,591,PAN,Panama,Panama,2013,2013,NA,MICS5,MICS,Panama 2013 Multiple Indicator Cluster Survey,2013 MICS,pn5,Panama 2013 MICS,2013,2013,2013.5,NA,NA,,NA,NA,pnhh5,NA,,pnwm5,NA,pnch5,NA,,NA,pnhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Report writing,Key findings,AD,17-Aug-16,,All Women,0,0,2013.5
2310,Y,Y,5019,275,PSE,State of Palestine,State of Palestine,2010,2010,NA,MICS4,MICS,State of Palestine 2010 Multiple Indicator Cluster Survey,2010 MICS,ps4,State of Palestine 2010 MICS,2010,2010,NA,NA,NA,,NA,NA,pshh4,NA,psbh4,pswm4,NA,psch4,NA,,NA,pshl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,Ever married,2010-07-01,2010-09-30,2010.619995
2320,Y,Y,5563,275,PSE,State of Palestine,State of Palestine,2014,2014,NA,MICS5,MICS,State of Palestine 2014 MICS,2014 MICS,ps5,State of Palestine 2014 MICS,2014,2014,2014.5,NA,NA,,NA,NA,pshh5,NA,psbh5,pswm5,NA,psch5,NA,,NA,pshl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,SK,7/25/2016,,All Women,2013-11-01,2014-04-30,2014.079956
2040,Y,Y,4444,646,RWA,Rwanda,Rwanda,2000,2000,NA,MICS2,MICS,Rwanda 2000 Multiple Indicator Cluster Survey,2000 MICS,rw2,Rwanda 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,rwhh2,NA,,rwwm2,NA,rwch2,NA,,NA,rwhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-07-27,2000-10-15,2000.682007
2050,Y,Y,5027,662,LCA,Saint Lucia,Saint Lucia,2012,2012,NA,MICS4,MICS,Saint Lucia 2012 Multiple Indicator Cluster Survey,2012 MICS,sa4,Saint Lucia 2012 MICS,2012,2012,2012,NA,NA,,NA,NA,sahh4,NA,,sawm4,NA,sach4,NA,,NA,sahl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,0,0,2012
2130,Y,Y,2557,688,SRB,Serbia,Serbia,2005,2006,NA,MICS3,MICS,Serbia 2005-2006 Multiple Indicator Cluster Survey,2005-2006 MICS,sb3,Serbia 2005-2006 MICS,2005,2006,2006,NA,NA,,NA,NA,sbhh3,NA,,sbwm3,NA,sbch3,NA,,NA,sbhl3,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2005-10-01,2006-01-31,2005.920044
2140,Y,Y,5024,688,SRB,Serbia,Serbia,2010,2010,NA,MICS4,MICS,Serbia 2010 Multiple Indicator Cluster Survey,2010 MICS,sb4,Serbia 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,sbhh4,NA,,sbwm4,NA,sbch4,NA,sbmn4,NA,sbhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2010-11-01,2010-12-31,2010.920044
2150,Y,Y,5578,688,SRB,Serbia,Serbia,2014,2014,NA,MICS5,MICS,Serbia 2014 Multiple Indicator Cluster Survey,2014 MICS,sb5,Serbia 2014 MICS,2014,2014,2014.5,NA,NA,,NA,NA,sbhh5,NA,,sbwm5,NA,sbch5,NA,,NA,sbhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Key findings",,,,All Women,2014-02-01,2014-04-30,2014.209961
2360,Y,Y,5226,729,SDN,Sudan,"Sudan (Sudan, Republic of)",2000,2000,NA,MICS2,MICS,Sudan 2000 Multiple Indicator Cluster Survey,2000 MICS,sd2n,Sudan 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,sdhh2n,NA,,sdwm2n,NA,sdch2n,NA,,NA,sdhl2n,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-07-21,2000-08-31,2000.610962
2370,Y,Y,5243,728,SSD,South Sudan,"Sudan (South Sudan, Republic of)",2000,2000,NA,MICS2,MICS,Sudan 2000 Multiple Indicator Cluster Survey,2000 MICS,sd2s,Sudan 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,sdhh2s,NA,,sdwm2s,NA,sdch2s,NA,,NA,sdhl2s,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,1999-10-11,1999-11-07,1999.810059
2380,Y,Y,5355,729,SDN,Sudan,Sudan,2010,2010,NA,MICS4,MICS,Sudan 2010 Multiple Indicator Cluster Survey,2010 MICS,sd4,Sudan 2010 MICS,2010,2010,2010.5,NA,NA,,NA,NA,sdhh4,NA,sdbh4,sdwm4,NA,sdch4,NA,,NA,sdhl4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,"Final,Summary",,,,All Women,2010-07-01,2010-11-30,2010.709961
2390,Y,Y,5593,729,SDN,Sudan,Sudan,2014,2014,NA,MICS5,MICS,Sudan 2014 Multiple Indicator Cluster Survey,2014 MICS,sd5,Sudan 2014 MICS,2014,2014,2014.5,NA,NA,,NA,NA,sdhh5,NA,sdbh5,sdwm5,NA,sdch5,NA,,NA,sdhl5,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,sdfg5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,SK,7/25/2016,,All Women,2014-09-10,2014-11-06,2014.77002
2190,Y,Y,1936,694,SLE,Sierra Leone,Sierra Leone,2000,2000,NA,MICS2,MICS,Sierra Leone 2000 Multiple Indicator Cluster Survey,2000 MICS,sl2,Sierra Leone 2000 MICS,2000,2000,2000.5,NA,NA,,NA,NA,slhh2,NA,,slwm2,NA,slch2,NA,,NA,slhl2,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,Completed,Final,,,,All Women,2000-04-01,2000-05-07,2000.301025
